0,1,2,3,4,5,6,7,8
-0.6100395653166536,0.8931633807953243,-0.27029797928607535,0.867319290687721,0.7979330414946414,-0.18086399371438733,0.2866129640739642,-0.040560149022971254,0.03465047392725959
-1.9670459482922447,-1.1310370173998217,-0.8831640951113378,-0.8354819575723607,-0.6056910322107242,0.1741019552338831,-0.16585658221390165,-0.7504182879081491,-0.44483047546986637
-1.274558692311338,-1.094626928213007,1.400858348447719,0.47420914358885463,-0.06412119176779338,-1.0890016095831014,-0.42516953174479055,0.0015388853784533418,0.17485489495759093
-1.0227015309225478,1.5114487160052357,-0.30117452434993586,-0.2597358582063427,0.050601234276866,-0.05056679806338116,0.25297146840142465,-0.024824018665004915,-0.03729528302700524
-1.4005251301348578,0.14584750020523551,0.8960821519796744,-0.21508162700265898,-0.8071944717990935,1.1496156126426178,-0.02609809170494483,0.09264439897340657,0.08451090137775516
1.7561366463890768,0.22853699432926233,-0.2519165507703177,-0.11404197166380614,-0.7198871362041859,-0.7909144103772834,-0.5038826591556831,1.0267894070039871,0.027557200228723946
1.3236114748173544,-1.169593110761376,0.9299299469697684,1.058582562665686,-0.6186165466567809,-0.03402976542764856,0.23201082503342724,-0.006236824060115664,0.7377531753000006
2.5313708354680364,-0.270436892503896,-0.4088205239804762,0.7902591068265614,1.1200163538497925,0.06153709562444455,-0.8624290336469278,0.34166164556382983,-0.9253767390121064
0.79524976660637,-1.5281242575747687,1.444399902420494,-0.749505283100852,-0.6786480117193138,0.01126513031982683,0.16216400887677496,0.6624282143878929,-0.5010079523617252
-1.0257984499261124,1.5082305462648904,-0.30070647505689974,-0.2616679156481489,0.0519790001998561,-0.05064442491938981,0.2530930717409913,-0.02494751161634387,-0.0372194594564833
2.234470569437811,-1.8748885103442003,0.9108383835176801,0.7209050530895041,-0.11032403297383933,-0.04670058024413191,0.2318717974966803,-0.06959230177578729,0.8547745043670658
-1.0963672671667344,-0.5430237060081378,0.7498242149706484,0.5773786406838599,0.5240102366662893,-0.00877321617582015,-0.6452417627068125,1.1260452727057289,-0.5552843040540485
0.16885829273039935,0.01581378909664166,0.6208285075013583,-0.5532513496362128,0.10331683997465654,0.0897137708836085,-0.6185844825480646,0.3083797218094214,0.7099929791556989
1.8912896698393473,-1.4150747152352254,0.8418949412827872,-0.3636757021775731,-0.87019585802538,0.09471255857479634,0.11963158501606073,-0.15281107272377556,0.32859922410409514
-0.8299183229506327,1.7117797823417473,-0.3303105928414364,-0.13946528245389966,-0.035164694429268645,-0.04573452627684582,0.24540166051339724,-0.01713658244415231,-0.04201530029199659
0.5443941365989234,1.6111964741477292,-0.4215398567567362,-0.11474427741089482,0.1889963075407298,-0.042796213034506425,0.22420275441555398,-0.0408329512988346,0.05384638415709814
0.3142852706217021,-2.0062354383945022,1.3840944316810988,-0.14925602707491126,0.8220590930146837,-1.1023540855567653,-0.3571897421198573,0.8308978318266944,0.06791200105911036
-1.3885130137852413,0.2134513330722212,0.7779504762393796,0.7273134464789743,0.4277977732947199,0.05288103803524237,-0.5661148412533944,0.3216930240303668,0.6401573848742803
-0.5162828468329637,0.23598291253230763,0.8110934392218963,-0.31509037034362625,-0.892495170866925,-0.7751831925160044,-0.4377911915289878,0.13056715294612653,0.655587775503674
2.478145211659215,0.8142677486308709,-0.49458017783788844,-0.4323567062745291,0.854758105846695,-0.0510952544453227,0.2082565553371994,-0.09684234289370133,0.24471162310754419
1.0941762783392517,0.8534735994348097,-0.23358779629514284,-0.08615598921447465,-0.13195580709117433,0.908387725353996,0.8777095866026602,-0.2033526143205628,0.05770006019578591
-1.248859390107832,0.1554500817264688,0.7285411333732486,0.829732901695809,0.36698826187545885,0.06659573150463129,-0.648101173305843,0.22972844810570528,0.18199117491286232
-0.07648752080145435,-0.026774270877060746,0.939557080529595,1.20256444994416,-0.6520520477894264,-0.21788123766678158,1.1324608896777035,-0.32604441080369284,-0.02505811547570279
-2.4310146306743365,-1.3914585865336122,-0.8112661460034795,0.54198227001156,-0.33889743863250366,0.03567709456749664,0.006364566413777688,0.021750125434453788,0.1523306211399801
-1.0366635990801638,0.5880165635781396,-0.03788643313319251,1.4339213403673963,-0.5008027377783445,1.0769729671956718,-0.03221130207894379,0.10777274203504023,0.0958600884459864
0.637466080531406,1.2845031257892627,-0.23138263429890324,0.12405762604003667,-0.4269658125619119,0.9160424745635091,0.8761656621907701,-0.17061102258975933,-0.007656162085787649
-0.4413913280455942,-1.5525780258229873,1.6008697280095905,0.4867920214837883,-0.3614833363897806,-0.12553442101431406,0.2917052226082454,0.8036120473610678,-0.11152224306551228
-0.7307373549271649,1.7429332324594387,-0.3397423941209917,-0.11669147066777202,-0.04009834400756876,-0.04471499161385162,0.24304607949053686,-0.016713680013042825,-0.038344753090374155
-0.6796365778544777,-2.3465393279466102,-0.961196035022609,-1.1710781039629148,-0.17201482469397184,0.05030586406765006,-0.03204741786702871,-0.10761842974568006,0.29556765996858203
-2.3957264833413574,-1.442965614289104,-0.8115308798979919,0.5145627802260395,-0.3039870576150907,0.03441470389934258,0.006919397557855915,0.01526520630688824,0.1587970651873045
